split,segment_name,waymo_weather,predicted_weather,prediction_confidence,prob_sun_clear,prob_cloudy,prob_foggy,prob_rain,prob_snow,location,time_of_day,total_frames,labeled_frames,date,day_of_week,hour_of_day,local_time,tfrecord
train,1231623110026745648_480_000_500_000,sunny,sun/clear,0.904,0.904,0.0206,0.005,0.0279,0.0425,location_sf,Day,197,30,2018-12-13,Thursday,12,12:36:15,segment-1231623110026745648_480_000_500_000_with_camera_labels.tfrecord
train,12321865437129862911_3480_000_3500_000,sunny,rain/storm,0.9274,0.0023,0.0249,0.0017,0.9274,0.0437,location_sf,Day,199,30,2019-05-08,Wednesday,11,11:43:52,segment-12321865437129862911_3480_000_3500_000_with_camera_labels.tfrecord
train,12337317986514501583_5346_260_5366_260,sunny,sun/clear,0.9487,0.9487,0.018,0.0013,0.0242,0.0078,location_phx,Day,198,39,2017-11-22,Wednesday,12,12:41:42,segment-12337317986514501583_5346_260_5366_260_with_camera_labels.tfrecord
train,12339284075576056695_1920_000_1940_000,sunny,rain/storm,0.7845,0.0506,0.0942,0.012,0.7845,0.0586,location_sf,Day,197,30,2019-05-08,Wednesday,10,10:19:14,segment-12339284075576056695_1920_000_1940_000_with_camera_labels.tfrecord
train,12365808668068790137_2920_000_2940_000,sunny,rain/storm,0.885,0.0052,0.0362,0.0022,0.885,0.0715,location_sf,Day,197,30,2019-02-12,Tuesday,12,12:52:03,segment-12365808668068790137_2920_000_2940_000_with_camera_labels.tfrecord
train,12473470522729755785_4000_000_4020_000,sunny,rain/storm,0.8445,0.0017,0.0411,0.0905,0.8445,0.0223,location_other,Day,199,30,2018-01-09,Tuesday,11,11:09:50,segment-12473470522729755785_4000_000_4020_000_with_camera_labels.tfrecord
train,12505030131868863688_1740_000_1760_000,sunny,rain/storm,0.7853,0.0038,0.0319,0.0021,0.7853,0.1768,location_sf,Day,198,30,2019-05-21,Tuesday,17,17:11:17,segment-12505030131868863688_1740_000_1760_000_with_camera_labels.tfrecord
train,12511696717465549299_4209_630_4229_630,sunny,sun/clear,0.409,0.409,0.1194,0.0033,0.3487,0.1195,location_other,Day,197,30,2017-11-22,Wednesday,15,15:44:22,segment-12511696717465549299_4209_630_4229_630_with_camera_labels.tfrecord
train,12551320916264703416_1420_000_1440_000,sunny,rain/storm,0.8434,0.0014,0.0102,0.0038,0.8434,0.1412,location_sf,Day,198,30,2019-05-07,Tuesday,18,18:03:34,segment-12551320916264703416_1420_000_1440_000_with_camera_labels.tfrecord
train,1255991971750044803_1700_000_1720_000,sunny,rain/storm,0.8492,0.0007,0.0147,0.0018,0.8492,0.1336,location_sf,Day,198,30,2019-04-02,Tuesday,18,18:03:55,segment-1255991971750044803_1700_000_1720_000_with_camera_labels.tfrecord
train,12566399510596872945_2078_320_2098_320,sunny,rain/storm,0.6509,0.2708,0.0416,0.0101,0.6509,0.0266,location_other,Day,198,40,2017-10-05,Thursday,16,16:38:33,segment-12566399510596872945_2078_320_2098_320_with_camera_labels.tfrecord
train,12581809607914381746_1219_547_1239_547,sunny,rain/storm,0.6025,0.0742,0.0562,0.0527,0.6025,0.2144,location_phx,Day,199,40,2017-10-17,Tuesday,8,08:00:59,segment-12581809607914381746_1219_547_1239_547_with_camera_labels.tfrecord
train,1265122081809781363_2879_530_2899_530,sunny,sun/clear,0.8842,0.8842,0.0444,0.0017,0.0436,0.0261,location_phx,Day,198,40,2017-10-02,Monday,10,10:49:57,segment-1265122081809781363_2879_530_2899_530_with_camera_labels.tfrecord
train,12681651284932598380_3585_280_3605_280,sunny,sun/clear,0.9772,0.9772,0.0102,0.0011,0.0057,0.0058,location_phx,Day,198,40,2017-10-11,Wednesday,16,16:22:58,segment-12681651284932598380_3585_280_3605_280_with_camera_labels.tfrecord
train,12844373518178303651_2140_000_2160_000,sunny,sun/clear,0.8219,0.8219,0.16,0.0042,0.0131,0.0007,location_sf,Day,199,30,2019-03-27,Wednesday,8,08:30:22,segment-12844373518178303651_2140_000_2160_000_with_camera_labels.tfrecord
train,12848519977617081063_2488_000_2508_000,sunny,rain/storm,0.3213,0.1795,0.0795,0.2624,0.3213,0.1572,location_phx,Day,198,30,2018-02-14,Wednesday,17,17:19:32,segment-12848519977617081063_2488_000_2508_000_with_camera_labels.tfrecord
train,12856053589272984699_1020_000_1040_000,sunny,rain/storm,0.6487,0.0793,0.1528,0.0904,0.6487,0.0287,location_sf,Dawn/Dusk,198,30,2019-03-15,Friday,6,06:59:27,segment-12856053589272984699_1020_000_1040_000_with_camera_labels.tfrecord
train,12858738411692807959_2865_000_2885_000,sunny,sun/clear,0.8269,0.8269,0.0412,0.0135,0.0891,0.0294,location_phx,Day,198,30,2018-04-03,Tuesday,14,14:45:59,segment-12858738411692807959_2865_000_2885_000_with_camera_labels.tfrecord
train,12879640240483815315_5852_605_5872_605,sunny,sun/clear,0.9886,0.9886,0.0055,0.0004,0.0026,0.0029,location_phx,Day,199,30,2017-10-05,Thursday,10,10:21:40,segment-12879640240483815315_5852_605_5872_605_with_camera_labels.tfrecord
train,12894036666871194216_787_000_807_000,sunny,snow/frosty,0.7944,0.0015,0.0129,0.0064,0.1849,0.7944,location_other,Day,198,30,2018-03-23,Friday,11,11:56:48,segment-12894036666871194216_787_000_807_000_with_camera_labels.tfrecord
train,12896629105712361308_4520_000_4540_000,sunny,rain/storm,0.7254,0.0002,0.0053,0.0024,0.7254,0.2667,location_sf,Day,198,20,2019-05-14,Tuesday,11,11:03:30,segment-12896629105712361308_4520_000_4540_000_with_camera_labels.tfrecord
train,12900898236728415654_1906_686_1926_686,sunny,rain/storm,0.64,0.0752,0.1811,0.0975,0.64,0.0062,location_phx,Night,199,30,2017-10-27,Friday,18,18:47:21,segment-12900898236728415654_1906_686_1926_686_with_camera_labels.tfrecord
train,12956664801249730713_2840_000_2860_000,sunny,rain/storm,0.7422,0.0554,0.1541,0.0323,0.7422,0.0159,location_sf,Night,198,29,2019-05-10,Friday,20,20:48:36,segment-12956664801249730713_2840_000_2860_000_with_camera_labels.tfrecord
train,12974838039736660070_4586_990_4606_990,sunny,cloudy/overcast,0.8225,0.046,0.8225,0.016,0.1056,0.0099,location_phx,Dawn/Dusk,196,20,2017-10-09,Monday,18,18:16:10,segment-12974838039736660070_4586_990_4606_990_with_camera_labels.tfrecord
train,12979718722917614085_1039_490_1059_490,sunny,sun/clear,0.9791,0.9791,0.0128,0.0006,0.0055,0.002,location_phx,Day,198,30,2017-10-14,Saturday,12,12:40:33,segment-12979718722917614085_1039_490_1059_490_with_camera_labels.tfrecord
train,12988666890418932775_5516_730_5536_730,sunny,rain/storm,0.65,0.0766,0.1677,0.0988,0.65,0.0068,location_phx,Night,199,30,2018-01-23,Tuesday,19,19:58:00,segment-12988666890418932775_5516_730_5536_730_with_camera_labels.tfrecord
train,13005562150845909564_3141_360_3161_360,sunny,rain/storm,0.6664,0.0041,0.2811,0.0361,0.6664,0.0122,location_phx,Dawn/Dusk,198,30,2017-10-04,Wednesday,18,18:26:14,segment-13005562150845909564_3141_360_3161_360_with_camera_labels.tfrecord
train,13033853066564892960_1040_000_1060_000,sunny,rain/storm,0.7587,0.0026,0.0543,0.0031,0.7587,0.1812,location_sf,Day,198,30,2019-02-11,Monday,12,12:33:20,segment-13033853066564892960_1040_000_1060_000_with_camera_labels.tfrecord
train,1305342127382455702_3720_000_3740_000,sunny,sun/clear,0.6247,0.6247,0.1158,0.0602,0.1031,0.0962,location_other,Day,199,30,2017-11-18,Saturday,7,07:41:22,segment-1305342127382455702_3720_000_3740_000_with_camera_labels.tfrecord
train,1306458236359471795_2524_330_2544_330,sunny,sun/clear,0.6187,0.6187,0.0662,0.0204,0.2333,0.0613,location_phx,Day,199,30,2018-03-14,Wednesday,17,17:51:37,segment-1306458236359471795_2524_330_2544_330_with_camera_labels.tfrecord
train,13078892192456386060_2960_000_2980_000,sunny,rain/storm,0.7731,0.0038,0.022,0.0989,0.7731,0.1022,location_sf,Day,199,30,2019-05-15,Wednesday,16,16:17:56,segment-13078892192456386060_2960_000_2980_000_with_camera_labels.tfrecord
train,13085453465864374565_2040_000_2060_000,sunny,sun/clear,0.4365,0.4365,0.0469,0.0052,0.3772,0.1343,location_sf,Day,197,30,2019-03-18,Monday,11,11:35:12,segment-13085453465864374565_2040_000_2060_000_with_camera_labels.tfrecord
train,13142190313715360621_3888_090_3908_090,sunny,sun/clear,0.7879,0.7879,0.0352,0.0063,0.126,0.0446,location_phx,Day,198,30,2017-10-11,Wednesday,16,16:39:13,segment-13142190313715360621_3888_090_3908_090_with_camera_labels.tfrecord
train,13145971249179441231_1640_000_1660_000,sunny,sun/clear,0.6961,0.6961,0.0449,0.0134,0.1538,0.0918,location_sf,Day,198,30,2018-12-12,Wednesday,8,08:56:50,segment-13145971249179441231_1640_000_1660_000_with_camera_labels.tfrecord
train,13177337129001451839_9160_000_9180_000,sunny,sun/clear,0.8662,0.8662,0.0237,0.003,0.0888,0.0183,location_other,Day,200,30,2018-05-11,Friday,8,08:16:39,segment-13177337129001451839_9160_000_9180_000_with_camera_labels.tfrecord
train,13181198025433053194_2620_770_2640_770,sunny,cloudy/overcast,0.3689,0.0643,0.3689,0.2231,0.3203,0.0234,location_other,Day,199,40,2018-03-24,Saturday,18,18:32:41,segment-13181198025433053194_2620_770_2640_770_with_camera_labels.tfrecord
train,13182548552824592684_4160_250_4180_250,sunny,sun/clear,0.3991,0.3991,0.322,0.005,0.2009,0.0729,location_other,Day,198,30,2017-11-25,Saturday,11,11:09:50,segment-13182548552824592684_4160_250_4180_250_with_camera_labels.tfrecord
train,13186511704021307558_2000_000_2020_000,sunny,rain/storm,0.7728,0.0142,0.1642,0.0221,0.7728,0.0267,location_sf,Day,198,30,2018-11-19,Monday,10,10:01:20,segment-13186511704021307558_2000_000_2020_000_with_camera_labels.tfrecord
train,13196796799137805454_3036_940_3056_940,sunny,rain/storm,0.6015,0.0267,0.342,0.0048,0.6015,0.0249,location_phx,Day,197,40,2017-11-13,Monday,16,16:47:45,segment-13196796799137805454_3036_940_3056_940_with_camera_labels.tfrecord
train,13207915841618107559_2980_000_3000_000,sunny,rain/storm,0.975,0.0025,0.0105,0.0054,0.975,0.0066,location_sf,Dawn/Dusk,198,30,2019-02-11,Monday,17,17:50:45,segment-13207915841618107559_2980_000_3000_000_with_camera_labels.tfrecord
train,13238419657658219864_4630_850_4650_850,sunny,sun/clear,0.8782,0.8782,0.0312,0.0091,0.0664,0.0151,location_phx,Day,199,30,2017-10-27,Friday,16,16:52:45,segment-13238419657658219864_4630_850_4650_850_with_camera_labels.tfrecord
train,13254498462985394788_980_000_1000_000,sunny,rain/storm,0.8377,0.0001,0.001,0.0033,0.8377,0.158,location_sf,Day,199,30,2019-05-14,Tuesday,19,19:17:32,segment-13254498462985394788_980_000_1000_000_with_camera_labels.tfrecord
train,13258835835415292197_965_000_985_000,sunny,sun/clear,0.9831,0.9831,0.0086,0.0014,0.0011,0.0059,location_phx,Day,199,40,2018-03-23,Friday,11,11:22:20,segment-13258835835415292197_965_000_985_000_with_camera_labels.tfrecord
train,13271285919570645382_5320_000_5340_000,sunny,rain/storm,0.723,0.0013,0.016,0.012,0.723,0.2477,location_sf,Day,199,30,2018-12-10,Monday,10,10:14:27,segment-13271285919570645382_5320_000_5340_000_with_camera_labels.tfrecord
train,13310437789759009684_2645_000_2665_000,sunny,sun/clear,0.8488,0.8488,0.0408,0.0128,0.0529,0.0447,location_phx,Day,199,40,2018-04-03,Tuesday,12,12:05:47,segment-13310437789759009684_2645_000_2665_000_with_camera_labels.tfrecord
train,13355317306876751663_2200_000_2220_000,sunny,rain/storm,0.7819,0.0055,0.0377,0.0625,0.7819,0.1124,location_sf,Day,198,30,2019-02-13,Wednesday,12,12:30:32,segment-13355317306876751663_2200_000_2220_000_with_camera_labels.tfrecord
train,13363977648531075793_343_000_363_000,sunny,sun/clear,0.9114,0.9114,0.0255,0.0074,0.0115,0.0443,location_phx,Day,198,30,2018-05-10,Thursday,13,13:15:49,segment-13363977648531075793_343_000_363_000_with_camera_labels.tfrecord
train,13390791323468600062_6718_570_6738_570,sunny,sun/clear,0.922,0.922,0.0202,0.0026,0.0407,0.0144,location_phx,Day,198,30,2017-10-22,Sunday,8,08:00:25,segment-13390791323468600062_6718_570_6738_570_with_camera_labels.tfrecord
train,13402473631986525162_5700_000_5720_000,sunny,rain/storm,0.9102,0.0001,0.0025,0.0052,0.9102,0.082,location_sf,Day,198,30,2019-05-08,Wednesday,7,07:46:06,segment-13402473631986525162_5700_000_5720_000_with_camera_labels.tfrecord
train,13476374534576730229_240_000_260_000,sunny,rain/storm,0.898,0.0104,0.0556,0.0083,0.898,0.0277,location_sf,Day,197,30,2019-02-12,Tuesday,12,12:07:23,segment-13476374534576730229_240_000_260_000_with_camera_labels.tfrecord
train,13506499849906169066_120_000_140_000,sunny,rain/storm,0.8622,0.0502,0.0352,0.0115,0.8622,0.0409,location_sf,Day,198,30,2019-03-11,Monday,18,18:23:54,segment-13506499849906169066_120_000_140_000_with_camera_labels.tfrecord
train,13517115297021862252_2680_000_2700_000,sunny,rain/storm,0.7921,0.0326,0.0979,0.0666,0.7921,0.0107,location_sf,Night,199,20,2019-01-14,Monday,20,20:30:41,segment-13517115297021862252_2680_000_2700_000_with_camera_labels.tfrecord
train,13519445614718437933_4060_000_4080_000,sunny,sun/clear,0.6438,0.6438,0.193,0.004,0.1269,0.0324,location_sf,Day,199,20,2018-11-12,Monday,10,10:27:22,segment-13519445614718437933_4060_000_4080_000_with_camera_labels.tfrecord
train,1352150727715827110_3710_250_3730_250,sunny,sun/clear,0.9842,0.9842,0.0093,0.0009,0.003,0.0026,location_phx,Day,198,20,2017-10-03,Tuesday,15,15:22:53,segment-1352150727715827110_3710_250_3730_250_with_camera_labels.tfrecord
train,1357883579772440606_2365_000_2385_000,sunny,sun/clear,0.8791,0.8791,0.1045,0.0066,0.007,0.0027,location_phx,Day,198,30,2018-04-03,Tuesday,12,12:46:26,segment-1357883579772440606_2365_000_2385_000_with_camera_labels.tfrecord
train,13585809231635721258_1910_770_1930_770,sunny,rain/storm,0.447,0.1805,0.196,0.0234,0.447,0.1531,location_phx,Dawn/Dusk,199,30,2017-10-13,Friday,17,17:26:22,segment-13585809231635721258_1910_770_1930_770_with_camera_labels.tfrecord
train,13619063687271391084_1519_680_1539_680,sunny,sun/clear,0.7473,0.7473,0.042,0.0119,0.1663,0.0325,location_phx,Day,199,30,2017-10-26,Thursday,7,07:41:02,segment-13619063687271391084_1519_680_1539_680_with_camera_labels.tfrecord
train,13622747960068272448_1678_930_1698_930,sunny,sun/clear,0.9901,0.9901,0.0062,0.0005,0.0015,0.0017,location_phx,Day,199,40,2017-10-28,Saturday,10,10:38:54,segment-13622747960068272448_1678_930_1698_930_with_camera_labels.tfrecord
train,13629997314951696814_1207_000_1227_000,sunny,rain/storm,0.7252,0.0564,0.1117,0.0962,0.7252,0.0106,location_other,Night,199,20,2018-01-08,Monday,21,21:06:18,segment-13629997314951696814_1207_000_1227_000_with_camera_labels.tfrecord
train,13667377240304615855_500_000_520_000,sunny,rain/storm,0.4619,0.1222,0.2984,0.112,0.4619,0.0055,location_sf,Night,199,30,2019-03-26,Tuesday,6,06:06:25,segment-13667377240304615855_500_000_520_000_with_camera_labels.tfrecord
train,13679757109245957439_4167_170_4187_170,sunny,sun/clear,0.6091,0.6091,0.0488,0.0064,0.2873,0.0484,location_phx,Day,199,20,2017-10-04,Wednesday,15,15:15:16,segment-13679757109245957439_4167_170_4187_170_with_camera_labels.tfrecord
train,13731697468004921673_4920_000_4940_000,sunny,rain/storm,0.9852,0.0002,0.0066,0.0013,0.9852,0.0067,location_sf,Day,198,30,2019-05-14,Tuesday,11,11:10:10,segment-13731697468004921673_4920_000_4940_000_with_camera_labels.tfrecord
train,13807633218762107566_6625_000_6645_000,sunny,foggy/hazy,0.3849,0.0615,0.1728,0.3849,0.3639,0.0168,location_phx,Dawn/Dusk,199,30,2018-02-14,Wednesday,18,18:28:29,segment-13807633218762107566_6625_000_6645_000_with_camera_labels.tfrecord
train,13823509240483976870_1514_190_1534_190,sunny,sun/clear,0.9586,0.9586,0.0242,0.0033,0.005,0.009,location_phx,Day,198,40,2017-11-10,Friday,13,13:39:28,segment-13823509240483976870_1514_190_1534_190_with_camera_labels.tfrecord
train,1382515516588059826_780_000_800_000,sunny,rain/storm,0.8709,0.0458,0.0276,0.0034,0.8709,0.0523,location_sf,Day,198,30,2019-05-31,Friday,10,10:05:54,segment-1382515516588059826_780_000_800_000_with_camera_labels.tfrecord
train,13830510593707564159_5575_000_5595_000,rain,foggy/hazy,0.7271,0.0978,0.0222,0.7271,0.1331,0.0198,location_phx,Dawn/Dusk,199,20,2018-02-14,Wednesday,18,18:10:59,segment-13830510593707564159_5575_000_5595_000_with_camera_labels.tfrecord
train,13840133134545942567_1060_000_1080_000,sunny,rain/storm,0.96,0.0015,0.0202,0.0017,0.96,0.0166,location_sf,Day,198,20,2019-05-20,Monday,18,18:32:26,segment-13840133134545942567_1060_000_1080_000_with_camera_labels.tfrecord
train,13862220583747475906_1260_000_1280_000,sunny,rain/storm,0.9762,0.0001,0.0027,0.0014,0.9762,0.0197,location_sf,Day,199,30,2019-05-08,Wednesday,18,18:06:54,segment-13862220583747475906_1260_000_1280_000_with_camera_labels.tfrecord
train,13909033332341079321_4007_930_4027_930,sunny,sun/clear,0.8865,0.8865,0.0257,0.0063,0.0459,0.0356,location_phx,Day,199,30,2017-12-18,Monday,13,13:23:34,segment-13909033332341079321_4007_930_4027_930_with_camera_labels.tfrecord
train,13940755514149579648_821_157_841_157,sunny,rain/storm,0.7208,0.0606,0.114,0.0966,0.7208,0.0081,location_phx,Night,198,20,2018-03-13,Tuesday,19,19:10:04,segment-13940755514149579648_821_157_841_157_with_camera_labels.tfrecord
train,13944915979337652825_4260_668_4280_668,sunny,sun/clear,0.8789,0.8789,0.1154,0.0008,0.0023,0.0026,location_phx,Day,198,30,2017-10-21,Saturday,9,09:53:30,segment-13944915979337652825_4260_668_4280_668_with_camera_labels.tfrecord
train,13965460994524880649_2842_050_2862_050,sunny,sun/clear,0.9782,0.9782,0.0074,0.0003,0.0036,0.0105,location_phx,Day,198,30,2017-10-15,Sunday,9,09:34:43,segment-13965460994524880649_2842_050_2862_050_with_camera_labels.tfrecord
train,13984577671034960830_4545_000_4565_000,sunny,rain/storm,0.7464,0.0325,0.1476,0.0704,0.7464,0.003,location_other,Night,198,30,2018-03-02,Friday,19,19:49:09,segment-13984577671034960830_4545_000_4565_000_with_camera_labels.tfrecord
train,14004546003548947884_2331_861_2351_861,sunny,rain/storm,0.8278,0.013,0.1088,0.0106,0.8278,0.0399,location_phx,Day,198,40,2017-12-12,Tuesday,16,16:23:44,segment-14004546003548947884_2331_861_2351_861_with_camera_labels.tfrecord
train,14018515129165961775_483_260_503_260,sunny,sun/clear,0.9883,0.9883,0.0039,0.0003,0.0008,0.0066,location_phx,Day,198,30,2017-10-15,Sunday,10,10:03:44,segment-14018515129165961775_483_260_503_260_with_camera_labels.tfrecord
train,14073491244121877213_4066_056_4086_056,sunny,rain/storm,0.6636,0.0736,0.1316,0.1232,0.6636,0.008,location_phx,Night,198,30,2017-10-24,Tuesday,18,18:25:12,segment-14073491244121877213_4066_056_4086_056_with_camera_labels.tfrecord
train,14073578965827700743_1564_000_1584_000,sunny,rain/storm,0.6223,0.0013,0.0102,0.0279,0.6223,0.3383,location_other,Day,199,50,2018-01-09,Tuesday,10,10:29:14,segment-14073578965827700743_1564_000_1584_000_with_camera_labels.tfrecord
train,14076089808269682731_54_730_74_730,sunny,sun/clear,0.8479,0.8479,0.027,0.0041,0.0712,0.0499,location_phx,Day,199,40,2017-11-16,Thursday,14,14:31:35,segment-14076089808269682731_54_730_74_730_with_camera_labels.tfrecord
train,14098575914252965554_511_000_531_000,sunny,rain/storm,0.6199,0.0006,0.0078,0.3158,0.6199,0.0558,location_sf,Day,190,30,2018-03-20,Tuesday,9,09:24:18,segment-14098575914252965554_511_000_531_000_with_camera_labels.tfrecord
train,14098605172844003779_5084_630_5104_630,sunny,sun/clear,0.98,0.98,0.0148,0.0007,0.0023,0.0022,location_phx,Day,199,40,2017-11-22,Wednesday,12,12:38:52,segment-14098605172844003779_5084_630_5104_630_with_camera_labels.tfrecord
train,14106113060128637865_1200_000_1220_000,sunny,rain/storm,0.6199,0.068,0.1787,0.1233,0.6199,0.01,location_sf,Night,196,30,2019-01-16,Wednesday,20,20:45:54,segment-14106113060128637865_1200_000_1220_000_with_camera_labels.tfrecord
train,141184560845819621_10582_560_10602_560,sunny,rain/storm,0.3703,0.3334,0.0431,0.0404,0.3703,0.2127,location_phx,Dawn/Dusk,197,29,2017-10-26,Thursday,17,17:22:52,segment-141184560845819621_10582_560_10602_560_with_camera_labels.tfrecord
train,14133920963894906769_1480_000_1500_000,sunny,rain/storm,0.5229,0.0002,0.0047,0.0064,0.5229,0.4658,location_sf,Day,198,20,2019-05-16,Thursday,12,12:12:57,segment-14133920963894906769_1480_000_1500_000_with_camera_labels.tfrecord
train,14143054494855609923_4529_100_4549_100,sunny,rain/storm,0.6669,0.2638,0.0482,0.0036,0.6669,0.0175,location_other,Day,198,30,2017-10-04,Wednesday,16,16:56:59,segment-14143054494855609923_4529_100_4549_100_with_camera_labels.tfrecord
